case_id,first_name,last_name,date_of_birth,gender,race,height_cm,weight_kg,eye_color,hair_color,missing_city,missing_state,missing_date,missing_age,recovery_status,recovery_date,circumstance,reporter_type,last_seen_location
C01123,Ishaan,Patel,2020-01-13,Male,Hispanic,103,33,Hazel,Red,Lucknow,Rajasthan,2021-12-17,5,Found,2022-05-25,Abducted by unknown person,Police,"Near bus stop, Delhi"
C01124,Kabir,Das,2015-04-01,Male,African,111,45,Hazel,Grey,Delhi,Maharashtra,2025-03-18,10,Found,2025-05-21,Wandered away from home,NGO,"Near school, Lucknow"
C01125,Diya,Sharma,2013-12-04,Female,Asian,142,36,Black,Brown,Lucknow,Karnataka,2021-07-04,11,Still Missing,,Lost during travel,Parent,"Near bus stop, Kolkata"
C01126,Kabir,Patel,2020-06-15,Male,Caucasian,108,38,Brown,Red,Lucknow,Karnataka,2023-07-28,5,Still Missing,,Missing after school,NGO,"Near school, Kolkata"
C01127,Arjun,Kumar,2017-11-16,Male,African,109,16,Hazel,Blonde,Lucknow,Tamil Nadu,2025-04-01,7,Still Missing,,Lost during travel,Parent,"Near market, Chennai"
C01128,Vivaan,Das,2017-06-08,Male,Mixed,117,36,Hazel,Black,Delhi,Uttar Pradesh,2025-03-23,8,Still Missing,,Last seen near park,Relative,"Near market, Lucknow"
C01129,Arjun,Reddy,2021-12-11,Male,African,98,45,Black,Red,Hyderabad,Delhi,2023-04-10,3,Still Missing,,Separated in a crowd,Relative,"Near school, Jaipur"
C01130,Ananya,Patel,2014-06-25,Male,Mixed,98,44,Blue,Brown,Delhi,Rajasthan,2023-03-17,11,Still Missing,,Abducted by unknown person,Parent,"Near temple, Pune"
C01131,Ananya,Joshi,2019-03-27,Male,Caucasian,147,32,Green,Blonde,Kolkata,Maharashtra,2024-07-01,6,Still Missing,,Separated in a crowd,Teacher,"Near school, Mumbai"
C01132,Aditya,Patel,2022-08-06,Male,Caucasian,98,31,Black,Grey,Kolkata,Rajasthan,2025-05-25,3,Still Missing,,Missing after school,Relative,"Near temple, Ahmedabad"
C01133,Aarav,Sharma,2022-03-21,Male,Mixed,149,44,Hazel,Red,Chennai,Delhi,2023-04-16,3,Found,2023-08-30,Last seen near park,Police,"Near bus stop, Ahmedabad"
C01134,Arjun,Joshi,2020-10-24,Female,Hispanic,105,29,Blue,Grey,Ahmedabad,Gujarat,2022-05-13,4,Still Missing,,Separated in a crowd,Parent,"Near market, Delhi"
C01135,Ishaan,Singh,2018-06-28,Male,Caucasian,92,29,Blue,Blonde,Mumbai,Uttar Pradesh,2025-09-13,7,Found,2026-01-27,Missing after school,Teacher,"Near school, Bangalore"
C01136,Vivaan,Singh,2014-02-14,Male,Caucasian,116,38,Green,Black,Ahmedabad,Gujarat,2021-03-31,11,Still Missing,,Separated in a crowd,Police,"Near bus stop, Jaipur"
C01137,Aditya,Joshi,2014-04-28,Female,Mixed,94,34,Blue,Red,Pune,Tamil Nadu,2024-11-21,11,Found,2025-02-04,Wandered away from home,Police,"Near mall, Bangalore"
C01138,Diya,Joshi,2014-11-12,Female,Mixed,128,25,Blue,Blonde,Pune,Karnataka,2022-10-02,10,Found,2022-10-11,Wandered away from home,Parent,"Near school, Kolkata"
C01139,Riya,Patel,2020-12-07,Male,Asian,140,37,Green,Red,Delhi,Maharashtra,2025-04-28,4,Still Missing,,Last seen near park,Parent,"Near school, Chennai"
C01140,Vivaan,Gupta,2014-09-15,Male,Caucasian,105,46,Blue,Black,Bangalore,Maharashtra,2022-10-27,11,Found,2023-01-03,Missing after school,Parent,"Near school, Kolkata"
C01141,Arjun,Joshi,2019-10-04,Male,Asian,144,29,Brown,Blonde,Hyderabad,Tamil Nadu,2023-08-01,6,Found,2023-10-23,Separated in a crowd,NGO,"Near school, Jaipur"
C01142,Aarav,Singh,2020-11-18,Female,Asian,160,17,Hazel,Grey,Bangalore,Telangana,2021-06-10,4,Still Missing,,Last seen near park,Relative,"Near mall, Jaipur"
C01143,Diya,Patel,2012-11-27,Female,Caucasian,121,44,Brown,Black,Lucknow,Tamil Nadu,2023-01-26,12,Still Missing,,Abducted by unknown person,NGO,"Near school, Bangalore"
C01144,Ishaan,Das,2022-03-18,Female,Hispanic,125,16,Blue,Brown,Delhi,Delhi,2022-03-03,3,Still Missing,,Last seen near park,Relative,"Near bus stop, Jaipur"
C01145,Aisha,Kumar,2013-06-12,Male,African,151,39,Brown,Grey,Mumbai,Tamil Nadu,2024-04-20,12,Still Missing,,Wandered away from home,Police,"Near temple, Mumbai"
C01146,Diya,Reddy,2013-01-19,Female,African,120,37,Green,Brown,Kolkata,Tamil Nadu,2025-04-06,12,Found,2025-08-12,Missing after school,Police,"Near market, Ahmedabad"
C01147,Kabir,Mehta,2015-04-09,Male,Caucasian,103,17,Green,Black,Hyderabad,Karnataka,2022-07-13,10,Found,2022-12-17,Lost during travel,Police,"Near market, Pune"
C01148,Arjun,Patel,2020-09-13,Female,Caucasian,114,17,Brown,Blonde,Kolkata,West Bengal,2022-04-13,5,Found,2022-04-15,Missing after school,Relative,"Near school, Hyderabad"
C01149,Ishaan,Nair,2016-02-14,Male,Mixed,138,18,Blue,Red,Chennai,Delhi,2021-06-20,9,Found,2021-07-24,Lost during travel,NGO,"Near school, Bangalore"
C01150,Ishaan,Das,2014-11-01,Male,Mixed,126,15,Brown,Blonde,Chennai,West Bengal,2025-04-07,10,Still Missing,,Separated in a crowd,Teacher,"Near school, Jaipur"
C01151,Vivaan,Gupta,2022-06-15,Female,Mixed,130,42,Blue,Grey,Bangalore,Rajasthan,2025-01-26,3,Found,2025-07-06,Wandered away from home,Parent,"Near school, Pune"
C01152,Riya,Nair,2013-02-17,Male,Asian,143,30,Brown,Brown,Lucknow,West Bengal,2021-01-05,12,Still Missing,,Last seen near park,Parent,"Near bus stop, Pune"
C01153,Ishaan,Singh,2015-01-17,Female,Asian,113,41,Blue,Red,Mumbai,Gujarat,2023-02-21,10,Found,2023-06-22,Abducted by unknown person,Police,"Near mall, Hyderabad"
C01154,Arjun,Nair,2017-08-09,Female,Mixed,151,36,Hazel,Brown,Lucknow,Delhi,2021-12-19,8,Found,2021-12-29,Abducted by unknown person,Police,"Near temple, Hyderabad"
C01155,Riya,Reddy,2016-06-20,Male,Caucasian,158,38,Green,Red,Ahmedabad,Uttar Pradesh,2025-07-06,9,Still Missing,,Lost during travel,Teacher,"Near school, Pune"
C01156,Aisha,Reddy,2017-01-03,Female,Caucasian,159,50,Black,Brown,Chennai,Karnataka,2022-05-18,8,Still Missing,,Abducted by unknown person,Police,"Near mall, Lucknow"
C01157,Aditya,Patel,2020-03-19,Male,Hispanic,126,45,Green,Red,Pune,Karnataka,2021-05-05,5,Still Missing,,Separated in a crowd,Police,"Near school, Hyderabad"
C01158,Aditya,Nair,2021-05-20,Male,Mixed,111,17,Black,Blonde,Lucknow,Rajasthan,2024-10-14,4,Still Missing,,Abducted by unknown person,Teacher,"Near bus stop, Jaipur"
C01159,Ishaan,Gupta,2020-02-28,Male,Caucasian,91,15,Blue,Brown,Mumbai,Gujarat,2023-10-26,5,Found,2024-04-16,Wandered away from home,Teacher,"Near mall, Lucknow"
C01160,Aditya,Reddy,2017-05-10,Male,Asian,97,21,Hazel,Brown,Lucknow,Tamil Nadu,2021-06-18,8,Found,2021-10-11,Last seen near park,Teacher,"Near mall, Pune"
C01161,Vivaan,Reddy,2021-05-18,Female,Mixed,103,36,Blue,Red,Delhi,West Bengal,2021-01-09,4,Found,2021-03-17,Wandered away from home,Police,"Near temple, Jaipur"
C01162,Vivaan,Das,2021-02-25,Male,Hispanic,115,26,Brown,Grey,Kolkata,West Bengal,2021-12-04,4,Still Missing,,Wandered away from home,NGO,"Near school, Ahmedabad"
C01163,Kabir,Gupta,2013-12-12,Female,Caucasian,119,32,Black,Black,Jaipur,Tamil Nadu,2023-06-09,11,Found,2023-07-27,Missing after school,Police,"Near temple, Delhi"
C01164,Ishaan,Sharma,2022-01-01,Male,Mixed,102,44,Hazel,Red,Jaipur,Karnataka,2025-06-26,3,Still Missing,,Wandered away from home,Police,"Near market, Kolkata"
C01165,Arjun,Das,2014-04-05,Female,Asian,103,45,Green,Blonde,Bangalore,Uttar Pradesh,2023-07-02,11,Still Missing,,Wandered away from home,Parent,"Near school, Jaipur"
C01166,Vivaan,Mehta,2021-01-06,Male,Asian,109,46,Green,Red,Lucknow,Uttar Pradesh,2022-04-18,4,Still Missing,,Lost during travel,Police,"Near market, Pune"
C01167,Kabir,Kumar,2019-03-31,Male,Mixed,126,24,Green,Brown,Bangalore,Tamil Nadu,2023-04-23,6,Still Missing,,Last seen near park,Relative,"Near temple, Bangalore"
C01168,Vivaan,Joshi,2014-10-15,Female,Mixed,140,33,Hazel,Grey,Ahmedabad,Telangana,2024-01-19,10,Still Missing,,Separated in a crowd,Relative,"Near bus stop, Jaipur"
C01169,Arjun,Kumar,2021-09-18,Male,Asian,104,30,Green,Grey,Hyderabad,West Bengal,2024-07-11,4,Still Missing,,Missing after school,Teacher,"Near school, Jaipur"
C01170,Ishaan,Nair,2022-10-04,Male,Asian,156,28,Green,Black,Ahmedabad,Tamil Nadu,2024-08-06,3,Still Missing,,Wandered away from home,Relative,"Near market, Lucknow"
C01171,Ishaan,Mehta,2017-03-15,Male,Caucasian,127,19,Black,Grey,Pune,Karnataka,2024-03-19,8,Still Missing,,Wandered away from home,Relative,"Near school, Kolkata"
C01172,Aisha,Mehta,2013-02-02,Male,Caucasian,159,27,Hazel,Red,Jaipur,Delhi,2020-11-10,12,Still Missing,,Lost during travel,Teacher,"Near temple, Ahmedabad"
C01173,Ishaan,Mehta,2014-11-05,Female,Mixed,110,42,Black,Red,Bangalore,Karnataka,2024-09-13,10,Found,2024-09-14,Abducted by unknown person,Relative,"Near temple, Chennai"
C01174,Vivaan,Reddy,2015-12-19,Male,Asian,150,40,Blue,Brown,Mumbai,Telangana,2021-01-10,9,Still Missing,,Missing after school,Parent,"Near mall, Jaipur"
C01175,Arjun,Reddy,2019-02-11,Male,Hispanic,151,33,Black,Brown,Mumbai,Telangana,2023-10-15,6,Still Missing,,Abducted by unknown person,Teacher,"Near school, Pune"
C01176,Arjun,Patel,2014-11-23,Female,Asian,131,39,Green,Black,Jaipur,Maharashtra,2020-11-19,10,Found,2020-12-06,Abducted by unknown person,NGO,"Near school, Jaipur"
C01177,Arjun,Patel,2017-03-18,Female,Mixed,104,19,Blue,Brown,Chennai,Gujarat,2023-04-03,8,Still Missing,,Lost during travel,Teacher,"Near temple, Pune"
C01178,Ishaan,Nair,2013-10-16,Male,Asian,151,38,Black,Black,Lucknow,Telangana,2024-06-06,11,Found,2024-09-07,Separated in a crowd,Relative,"Near bus stop, Ahmedabad"
C01179,Arjun,Nair,2020-07-13,Female,African,109,33,Brown,Grey,Delhi,Gujarat,2025-02-24,5,Still Missing,,Wandered away from home,Police,"Near bus stop, Chennai"
C01180,Kabir,Das,2015-08-14,Female,Asian,122,40,Hazel,Red,Lucknow,Telangana,2025-05-13,10,Found,2025-07-10,Wandered away from home,Teacher,"Near temple, Jaipur"
C01181,Aditya,Reddy,2019-10-07,Male,Mixed,154,35,Green,Red,Chennai,Delhi,2022-06-22,6,Still Missing,,Lost during travel,NGO,"Near school, Delhi"
C01182,Ananya,Singh,2018-07-01,Female,Asian,128,17,Green,Brown,Chennai,Karnataka,2024-01-31,7,Still Missing,,Separated in a crowd,Police,"Near temple, Bangalore"
C01183,Kabir,Patel,2014-03-07,Male,Hispanic,122,43,Black,Brown,Bangalore,Telangana,2020-12-17,11,Found,2021-01-12,Lost during travel,Relative,"Near school, Hyderabad"
C01184,Ishaan,Nair,2018-05-06,Female,Asian,106,21,Blue,Blonde,Jaipur,Telangana,2025-02-14,7,Found,2025-04-21,Missing after school,Parent,"Near market, Delhi"
C01185,Aditya,Kumar,2016-12-30,Female,Hispanic,119,33,Brown,Blonde,Mumbai,Tamil Nadu,2020-11-05,8,Still Missing,,Missing after school,Police,"Near market, Pune"
C01186,Diya,Nair,2014-04-21,Male,Hispanic,113,20,Black,Blonde,Chennai,Rajasthan,2025-07-28,11,Still Missing,,Last seen near park,Relative,"Near market, Kolkata"
C01187,Riya,Reddy,2018-04-13,Male,Mixed,152,49,Brown,Blonde,Bangalore,Delhi,2023-01-19,7,Found,2023-06-09,Separated in a crowd,NGO,"Near bus stop, Pune"
C01188,Aarav,Reddy,2014-11-03,Female,Asian,121,22,Brown,Black,Bangalore,Telangana,2022-02-11,10,Still Missing,,Wandered away from home,Parent,"Near mall, Bangalore"
C01189,Kabir,Reddy,2017-06-25,Male,Caucasian,135,28,Brown,Black,Hyderabad,Delhi,2021-01-25,8,Still Missing,,Missing after school,Parent,"Near market, Bangalore"
C01190,Ananya,Kumar,2020-09-17,Female,Asian,159,22,Green,Grey,Bangalore,Delhi,2023-11-14,5,Found,2024-04-11,Missing after school,Parent,"Near temple, Kolkata"
C01191,Diya,Mehta,2019-11-07,Male,African,156,23,Brown,Brown,Lucknow,Telangana,2022-03-30,5,Still Missing,,Lost during travel,NGO,"Near mall, Chennai"
C01192,Diya,Das,2019-08-17,Male,African,123,44,Black,Blonde,Ahmedabad,Karnataka,2024-03-17,6,Found,2024-04-17,Separated in a crowd,NGO,"Near bus stop, Bangalore"
C01193,Arjun,Nair,2013-08-05,Male,Mixed,155,48,Black,Red,Pune,Karnataka,2025-08-16,12,Found,2025-12-09,Missing after school,NGO,"Near temple, Delhi"
C01194,Vivaan,Nair,2021-03-20,Male,Asian,119,44,Black,Black,Jaipur,Tamil Nadu,2024-04-12,4,Found,2024-05-26,Wandered away from home,Parent,"Near mall, Hyderabad"
C01195,Ananya,Joshi,2013-10-22,Female,Mixed,110,28,Blue,Black,Chennai,Tamil Nadu,2021-06-30,11,Still Missing,,Lost during travel,NGO,"Near mall, Delhi"
C01196,Arjun,Nair,2017-11-18,Female,Caucasian,149,25,Brown,Grey,Bangalore,Tamil Nadu,2022-12-02,7,Still Missing,,Lost during travel,Parent,"Near temple, Mumbai"
C01197,Ishaan,Singh,2015-02-01,Female,Caucasian,148,48,Brown,Grey,Hyderabad,Gujarat,2025-01-19,10,Found,2025-06-13,Separated in a crowd,Police,"Near mall, Bangalore"
C01198,Aarav,Nair,2015-08-14,Female,Hispanic,124,21,Brown,Red,Pune,Rajasthan,2022-07-30,10,Still Missing,,Wandered away from home,Teacher,"Near market, Bangalore"
C01199,Diya,Singh,2017-06-13,Male,Asian,155,48,Brown,Black,Delhi,Uttar Pradesh,2021-04-08,8,Still Missing,,Last seen near park,Teacher,"Near mall, Ahmedabad"
C01200,Aisha,Patel,2018-02-22,Female,Asian,119,18,Blue,Black,Chennai,Karnataka,2023-09-26,7,Found,2023-12-07,Missing after school,Parent,"Near school, Bangalore"
C01201,Aditya,Sharma,2014-05-15,Female,Mixed,117,26,Black,Blonde,Bangalore,West Bengal,2025-02-11,11,Still Missing,,Wandered away from home,Police,"Near bus stop, Hyderabad"
C01202,Vivaan,Sharma,2019-05-26,Male,African,142,44,Black,Grey,Pune,Delhi,2023-01-03,6,Found,2023-05-14,Lost during travel,Relative,"Near bus stop, Mumbai"
C01203,Arjun,Kumar,2014-05-03,Male,Hispanic,106,23,Blue,Black,Chennai,Karnataka,2022-03-07,11,Found,2022-04-18,Lost during travel,Relative,"Near market, Hyderabad"
C01204,Kabir,Reddy,2013-12-02,Male,African,150,24,Hazel,Blonde,Pune,West Bengal,2021-05-27,11,Still Missing,,Lost during travel,Relative,"Near school, Bangalore"
C01205,Kabir,Singh,2017-12-12,Female,Mixed,110,31,Hazel,Black,Ahmedabad,Delhi,2024-08-01,7,Found,2025-01-16,Last seen near park,Relative,"Near school, Delhi"
C01206,Aisha,Singh,2016-04-24,Male,Asian,155,38,Brown,Black,Hyderabad,Uttar Pradesh,2024-03-24,9,Found,2024-06-01,Separated in a crowd,Parent,"Near school, Jaipur"
C01207,Kabir,Das,2021-01-10,Female,African,103,47,Black,Blonde,Pune,Delhi,2023-09-05,4,Still Missing,,Separated in a crowd,Teacher,"Near mall, Ahmedabad"
C01208,Ananya,Patel,2013-11-24,Female,Asian,131,34,Hazel,Blonde,Chennai,Rajasthan,2025-03-17,11,Still Missing,,Wandered away from home,Relative,"Near bus stop, Ahmedabad"
C01209,Diya,Kumar,2017-11-17,Male,African,129,32,Blue,Grey,Hyderabad,Rajasthan,2024-02-24,7,Found,2024-04-13,Separated in a crowd,Relative,"Near bus stop, Chennai"
C01210,Aarav,Das,2014-11-05,Male,Asian,157,37,Brown,Black,Chennai,Tamil Nadu,2024-07-30,10,Found,2024-09-09,Abducted by unknown person,NGO,"Near mall, Lucknow"
C01211,Aditya,Gupta,2017-10-19,Female,Asian,148,25,Brown,Black,Kolkata,Karnataka,2023-05-31,7,Still Missing,,Last seen near park,Police,"Near mall, Bangalore"
C01212,Arjun,Gupta,2014-12-26,Male,Caucasian,143,45,Brown,Black,Ahmedabad,Rajasthan,2021-11-18,10,Found,2022-02-05,Last seen near park,Teacher,"Near bus stop, Hyderabad"
C01213,Ishaan,Mehta,2017-06-19,Male,Asian,104,19,Blue,Black,Pune,West Bengal,2023-10-26,8,Still Missing,,Missing after school,Relative,"Near temple, Ahmedabad"
C01214,Vivaan,Das,2017-10-11,Male,Mixed,141,21,Hazel,Grey,Jaipur,Karnataka,2023-08-21,7,Still Missing,,Lost during travel,Police,"Near school, Mumbai"
C01215,Riya,Joshi,2014-05-17,Female,Caucasian,100,20,Hazel,Grey,Kolkata,Gujarat,2021-09-18,11,Still Missing,,Wandered away from home,Police,"Near market, Kolkata"
C01216,Ananya,Gupta,2017-08-11,Female,Asian,152,32,Black,Brown,Lucknow,Karnataka,2021-11-08,8,Found,2022-04-29,Lost during travel,Parent,"Near school, Delhi"
C01217,Aditya,Nair,2015-02-27,Male,Mixed,92,42,Green,Brown,Pune,Rajasthan,2024-04-03,10,Found,2024-08-23,Separated in a crowd,Teacher,"Near temple, Bangalore"
C01218,Aarav,Singh,2017-12-16,Male,Asian,135,22,Brown,Black,Ahmedabad,Gujarat,2020-12-29,7,Found,2021-01-15,Lost during travel,Police,"Near school, Bangalore"
C01219,Aditya,Sharma,2013-03-31,Female,African,123,21,Green,Grey,Kolkata,West Bengal,2021-06-26,12,Found,2021-07-23,Separated in a crowd,Parent,"Near temple, Hyderabad"
C01220,Aarav,Gupta,2022-08-13,Male,African,143,49,Hazel,Brown,Lucknow,Gujarat,2022-02-20,3,Still Missing,,Abducted by unknown person,Police,"Near temple, Jaipur"
C01221,Aditya,Sharma,2013-02-09,Female,Caucasian,137,48,Blue,Grey,Delhi,Gujarat,2021-03-16,12,Still Missing,,Last seen near park,Relative,"Near mall, Bangalore"
C01222,Aarav,Sharma,2013-07-07,Female,African,143,45,Brown,Red,Ahmedabad,Karnataka,2022-08-10,12,Found,2022-11-15,Separated in a crowd,NGO,"Near bus stop, Lucknow"
C01223,Kabir,Singh,2013-03-20,Female,Mixed,126,29,Brown,Red,Bangalore,Gujarat,2022-11-25,12,Still Missing,,Abducted by unknown person,Relative,"Near school, Ahmedabad"
C01224,Ishaan,Gupta,2019-07-26,Female,African,110,15,Brown,Brown,Ahmedabad,Telangana,2025-04-03,6,Still Missing,,Wandered away from home,Police,"Near mall, Chennai"
C01225,Ananya,Mehta,2014-08-27,Female,Asian,105,43,Blue,Red,Chennai,Tamil Nadu,2024-03-13,11,Still Missing,,Lost during travel,NGO,"Near temple, Bangalore"
C01226,Arjun,Gupta,2015-12-25,Female,Asian,121,38,Blue,Blonde,Kolkata,Maharashtra,2024-05-27,9,Still Missing,,Missing after school,Teacher,"Near market, Bangalore"
C01227,Vivaan,Sharma,2014-01-02,Female,Asian,130,32,Black,Red,Chennai,Maharashtra,2024-10-21,11,Found,2025-02-11,Separated in a crowd,Police,"Near mall, Ahmedabad"
C01228,Diya,Reddy,2016-08-19,Female,Mixed,141,48,Green,Brown,Kolkata,Uttar Pradesh,2025-05-25,9,Found,2025-08-19,Missing after school,NGO,"Near temple, Kolkata"
C01229,Aditya,Das,2021-03-02,Male,Caucasian,133,39,Hazel,Black,Lucknow,Gujarat,2022-10-06,4,Still Missing,,Wandered away from home,NGO,"Near school, Bangalore"
C01230,Vivaan,Mehta,2016-04-29,Male,Caucasian,137,34,Green,Brown,Bangalore,Uttar Pradesh,2024-09-02,9,Still Missing,,Abducted by unknown person,Teacher,"Near bus stop, Pune"
C01231,Aisha,Das,2021-09-15,Female,Asian,149,47,Green,Blonde,Pune,West Bengal,2021-07-05,4,Found,2021-12-14,Abducted by unknown person,Teacher,"Near temple, Jaipur"
C01232,Ananya,Sharma,2016-10-17,Male,Caucasian,157,30,Blue,Black,Jaipur,Karnataka,2021-06-14,8,Found,2021-07-03,Wandered away from home,Parent,"Near market, Bangalore"
C01233,Ishaan,Mehta,2015-11-06,Male,African,90,27,Black,Grey,Jaipur,Delhi,2025-01-03,9,Still Missing,,Missing after school,Relative,"Near market, Bangalore"
C01234,Aarav,Kumar,2021-06-12,Female,African,93,17,Brown,Black,Kolkata,Gujarat,2025-01-11,4,Still Missing,,Lost during travel,Teacher,"Near market, Delhi"
C01235,Ananya,Patel,2016-06-02,Male,Asian,134,28,Black,Brown,Bangalore,Telangana,2025-08-09,9,Found,2026-01-25,Last seen near park,Teacher,"Near bus stop, Hyderabad"
C01236,Aarav,Mehta,2021-12-17,Male,African,107,40,Green,Black,Mumbai,Uttar Pradesh,2023-11-29,3,Still Missing,,Separated in a crowd,NGO,"Near school, Lucknow"
C01237,Ishaan,Mehta,2017-10-28,Male,Asian,110,49,Brown,Brown,Lucknow,Karnataka,2025-05-10,7,Still Missing,,Wandered away from home,Relative,"Near market, Lucknow"
C01238,Diya,Das,2016-10-22,Female,African,147,40,Green,Red,Hyderabad,Tamil Nadu,2024-11-11,8,Still Missing,,Lost during travel,Teacher,"Near bus stop, Hyderabad"
C01239,Aarav,Singh,2020-06-30,Female,Caucasian,121,41,Black,Grey,Jaipur,Delhi,2024-11-26,5,Still Missing,,Lost during travel,Relative,"Near school, Lucknow"
C01240,Aisha,Sharma,2015-09-13,Female,Asian,144,23,Black,Black,Jaipur,Karnataka,2022-09-29,10,Found,2023-01-12,Abducted by unknown person,Relative,"Near mall, Jaipur"
C01241,Kabir,Sharma,2021-07-06,Female,Mixed,160,28,Black,Blonde,Pune,Tamil Nadu,2023-02-18,4,Found,2023-07-23,Abducted by unknown person,Relative,"Near bus stop, Chennai"
C01242,Kabir,Nair,2013-05-15,Female,Caucasian,93,42,Hazel,Black,Kolkata,Maharashtra,2023-12-28,12,Still Missing,,Wandered away from home,NGO,"Near mall, Ahmedabad"
C01243,Arjun,Das,2022-04-27,Male,Hispanic,113,44,Green,Red,Jaipur,Rajasthan,2024-01-04,3,Found,2024-05-03,Last seen near park,Teacher,"Near bus stop, Chennai"
C01244,Aisha,Patel,2017-05-22,Male,Asian,92,38,Green,Grey,Kolkata,Karnataka,2024-07-24,8,Found,2024-08-20,Wandered away from home,NGO,"Near mall, Ahmedabad"
C01245,Ananya,Das,2014-10-30,Male,Hispanic,152,30,Green,Brown,Hyderabad,West Bengal,2022-07-12,10,Found,2022-12-27,Separated in a crowd,Teacher,"Near temple, Pune"
C01246,Diya,Patel,2019-04-20,Female,Mixed,133,25,Hazel,Brown,Ahmedabad,Uttar Pradesh,2024-10-10,6,Still Missing,,Separated in a crowd,Relative,"Near bus stop, Jaipur"
C01247,Arjun,Gupta,2017-11-09,Male,Mixed,110,48,Hazel,Blonde,Lucknow,Delhi,2022-11-05,7,Found,2023-03-04,Last seen near park,Teacher,"Near mall, Jaipur"
C01248,Diya,Joshi,2022-06-17,Female,Asian,145,29,Blue,Red,Chennai,Rajasthan,2023-04-03,3,Found,2023-08-08,Wandered away from home,Teacher,"Near temple, Jaipur"
C01249,Aisha,Das,2015-07-10,Male,Asian,153,39,Black,Blonde,Mumbai,Gujarat,2021-10-21,10,Found,2022-03-15,Wandered away from home,Police,"Near temple, Delhi"
C01250,Arjun,Nair,2017-08-02,Male,African,144,30,Black,Black,Bangalore,Tamil Nadu,2025-07-12,8,Found,2025-08-04,Last seen near park,Police,"Near school, Chennai"
C01251,Ananya,Nair,2013-12-06,Female,Mixed,106,22,Black,Black,Jaipur,Telangana,2021-07-08,11,Found,2021-09-22,Lost during travel,Police,"Near market, Kolkata"
C01252,Aisha,Singh,2021-12-05,Male,African,151,37,Hazel,Blonde,Ahmedabad,Rajasthan,2023-06-17,3,Still Missing,,Missing after school,Teacher,"Near mall, Jaipur"
C01253,Aditya,Das,2012-11-09,Female,Asian,140,30,Black,Black,Jaipur,Telangana,2024-10-16,12,Still Missing,,Wandered away from home,Police,"Near temple, Bangalore"
C01254,Aisha,Das,2022-03-02,Female,African,100,34,Brown,Blonde,Mumbai,Karnataka,2020-12-18,3,Still Missing,,Separated in a crowd,Police,"Near temple, Mumbai"
C01255,Vivaan,Joshi,2016-08-03,Female,Caucasian,109,49,Black,Red,Delhi,West Bengal,2025-03-31,9,Still Missing,,Last seen near park,NGO,"Near temple, Pune"
